,year_event,country_event_x,event_x,country_event_y,event_y
1385,2006,Estonia,Toomas Hendrik Ilves was elected President of Estonia.,Greek, Athens hosts the Eurovision Song Contest 2006.
1386,2006,Estonia,Toomas Hendrik Ilves was elected President of Estonia.,Greek," Death of Roger Milliex, great philhellene, academic, author, former Director of the French Institute of Athens and avid supporter of Greek-French relations.[22][23]"
1387,2006,Estonia,Toomas Hendrik Ilves was elected President of Estonia.,Luxembourgo, Grand Duke Jean Museum of Modern Art inaugurated.
1388,2006,Finland,A presidential election took place.,Greek, Athens hosts the Eurovision Song Contest 2006.
1389,2006,Finland,A presidential election took place.,Greek," Death of Roger Milliex, great philhellene, academic, author, former Director of the French Institute of Athens and avid supporter of Greek-French relations.[22][23]"
1390,2006,Finland,A presidential election took place.,Luxembourgo, Grand Duke Jean Museum of Modern Art inaugurated.
1391,2006,Germany,2006 FIFA World Cup: The 2006 FIFA World Cup was held in Germany.,Greek, Athens hosts the Eurovision Song Contest 2006.
1392,2006,Germany,2006 FIFA World Cup: The 2006 FIFA World Cup was held in Germany.,Greek," Death of Roger Milliex, great philhellene, academic, author, former Director of the French Institute of Athens and avid supporter of Greek-French relations.[22][23]"
1393,2006,Germany,2006 FIFA World Cup: The 2006 FIFA World Cup was held in Germany.,Luxembourgo, Grand Duke Jean Museum of Modern Art inaugurated.
1394,2006,Iceland,"The United States Army abandons the military base in Keflavík, thus ending a 55-year U.S. military presence in Iceland.[citation needed]",Greek, Athens hosts the Eurovision Song Contest 2006.
1395,2006,Iceland,"The United States Army abandons the military base in Keflavík, thus ending a 55-year U.S. military presence in Iceland.[citation needed]",Greek," Death of Roger Milliex, great philhellene, academic, author, former Director of the French Institute of Athens and avid supporter of Greek-French relations.[22][23]"
1396,2006,Iceland,"The United States Army abandons the military base in Keflavík, thus ending a 55-year U.S. military presence in Iceland.[citation needed]",Luxembourgo, Grand Duke Jean Museum of Modern Art inaugurated.
1397,2006,Italy,The 2006 Winter Olympics are held in Turin (to 26 February).[22],Greek, Athens hosts the Eurovision Song Contest 2006.
1398,2006,Italy,The 2006 Winter Olympics are held in Turin (to 26 February).[22],Greek," Death of Roger Milliex, great philhellene, academic, author, former Director of the French Institute of Athens and avid supporter of Greek-French relations.[22][23]"
1399,2006,Italy,The 2006 Winter Olympics are held in Turin (to 26 February).[22],Luxembourgo, Grand Duke Jean Museum of Modern Art inaugurated.
1400,2006,Poland,Katowice Trade Hall roof collapse,Greek, Athens hosts the Eurovision Song Contest 2006.
1401,2006,Poland,Katowice Trade Hall roof collapse,Greek," Death of Roger Milliex, great philhellene, academic, author, former Director of the French Institute of Athens and avid supporter of Greek-French relations.[22][23]"
1402,2006,Poland,Katowice Trade Hall roof collapse,Luxembourgo, Grand Duke Jean Museum of Modern Art inaugurated.
1403,2006,Russia,32nd G8 summit in St. Petersburg,Greek, Athens hosts the Eurovision Song Contest 2006.
1404,2006,Russia,32nd G8 summit in St. Petersburg,Greek," Death of Roger Milliex, great philhellene, academic, author, former Director of the French Institute of Athens and avid supporter of Greek-French relations.[22][23]"
1405,2006,Russia,32nd G8 summit in St. Petersburg,Luxembourgo, Grand Duke Jean Museum of Modern Art inaugurated.
1406,2006,Serbia,Death of Slobodan Milošević,Greek, Athens hosts the Eurovision Song Contest 2006.
1407,2006,Serbia,Death of Slobodan Milošević,Greek," Death of Roger Milliex, great philhellene, academic, author, former Director of the French Institute of Athens and avid supporter of Greek-French relations.[22][23]"
1408,2006,Serbia,Death of Slobodan Milošević,Luxembourgo, Grand Duke Jean Museum of Modern Art inaugurated.
1409,2006,Slovenia,Slovenia takes over the rotating presidency of the IAEA.,Greek, Athens hosts the Eurovision Song Contest 2006.
1410,2006,Slovenia,Slovenia takes over the rotating presidency of the IAEA.,Greek," Death of Roger Milliex, great philhellene, academic, author, former Director of the French Institute of Athens and avid supporter of Greek-French relations.[22][23]"
1411,2006,Slovenia,Slovenia takes over the rotating presidency of the IAEA.,Luxembourgo, Grand Duke Jean Museum of Modern Art inaugurated.
1412,2006,Spain,2006 Madrid Barajas International Airport bombing: A bombing by ETA ended an active ceasefire and peace negotiations.,Greek, Athens hosts the Eurovision Song Contest 2006.
1413,2006,Spain,2006 Madrid Barajas International Airport bombing: A bombing by ETA ended an active ceasefire and peace negotiations.,Greek," Death of Roger Milliex, great philhellene, academic, author, former Director of the French Institute of Athens and avid supporter of Greek-French relations.[22][23]"
1414,2006,Spain,2006 Madrid Barajas International Airport bombing: A bombing by ETA ended an active ceasefire and peace negotiations.,Luxembourgo, Grand Duke Jean Museum of Modern Art inaugurated.
1415,2007,Albania,"Despite the political situation, the economy of Albania grew at an estimated 5% in 2007. The Albanian lek has strengthened from 143 lekë to the US dollar in 2000 to 92 lekë in 2007, mainly due to the depreciation of the US dollar, but also thanks to the overall improvement of the Albanian economy.",Greek, Western Peloponnese and southern Euboea are ravaged by lethal infernos.
1416,2007,Belgium,"Belgian federal election, 2007",Greek, Western Peloponnese and southern Euboea are ravaged by lethal infernos.
1417,2007,Bulgary,Bulgaria became an EU member along with Romania.[9],Greek, Western Peloponnese and southern Euboea are ravaged by lethal infernos.
1418,2007,Croatia,"Croatian parliamentary election, 2007: The HDZ maintained its plurality in the Sabor.",Greek, Western Peloponnese and southern Euboea are ravaged by lethal infernos.
1419,2007,Estonia,"Russians riot in Tallinn, Estonia, about moving the Bronze Soldier. Two nights of rioting left one dead.[8] Cyber attacks launched against Estonia.",Greek, Western Peloponnese and southern Euboea are ravaged by lethal infernos.
1420,2007,Finland,"Kimi Raikkonen wins the Championship against both Fernando Alonso and Lewis Hamilton, in Brazil.",Greek, Western Peloponnese and southern Euboea are ravaged by lethal infernos.
1421,2007,France,Nicolas Sarkozy began his term as president of France.,Greek, Western Peloponnese and southern Euboea are ravaged by lethal infernos.
1422,2007,Malta,Bulgaria became an EU member along with Romania.[9],Greek, Western Peloponnese and southern Euboea are ravaged by lethal infernos.
1423,2007,Poland,Parliamentary election,Greek, Western Peloponnese and southern Euboea are ravaged by lethal infernos.
1424,2007,Portugal,"In the second Portuguese abortion referendum, almost 9 years after the first, the proposal to allow the abortion until 10 weeks of pregnancy is now approved by 59,25% of the voters. The law is published in April.[16]",Greek, Western Peloponnese and southern Euboea are ravaged by lethal infernos.
1425,2007,Romania,"On January 1, Romania join the European Union, together with Bulgaria. Traian Băsescu was temporarily suspended for alleged constitutional violations and replaced with Nicolae Văcăroiu.",Greek, Western Peloponnese and southern Euboea are ravaged by lethal infernos.
1426,2007,Russia,Boris Yeltsin died of congestive heart failure.,Greek, Western Peloponnese and southern Euboea are ravaged by lethal infernos.
1427,2007,Slovenia,"Slovenia adopts the euro as its legal tender currency, and begins issuing its own euro coins.",Greek, Western Peloponnese and southern Euboea are ravaged by lethal infernos.
1428,2007,United Kingdom,Gordon Brown becomes Prime Minister.,Greek, Western Peloponnese and southern Euboea are ravaged by lethal infernos.
1429,2008,Albania,"An explosion in a badly-maintained arms depot causes 16 deaths and over 300 injured,  damaging Tirana airport. Defense minister Fatmir Mediu resigns.",Greek, December riots and protest begin.
1430,2008,Albania,"An explosion in a badly-maintained arms depot causes 16 deaths and over 300 injured,  damaging Tirana airport. Defense minister Fatmir Mediu resigns.",Luxembourgo, Judiciary City inaugurated.
1431,2008,Belgium,Leterme I Government sworn in,Greek, December riots and protest begin.
1432,2008,Belgium,Leterme I Government sworn in,Luxembourgo, Judiciary City inaugurated.
1433,2008,Cyprus,"Demetris Christofias replaced Tassos Papadopoulos as president of the Republic of Cyprus. It was the first time that a leader of the Greek Cypriot communist party, AKEL, had entered the presidential race. He was at the time the only communist leader in the European Union.",Greek, December riots and protest begin.
1434,2008,Cyprus,"Demetris Christofias replaced Tassos Papadopoulos as president of the Republic of Cyprus. It was the first time that a leader of the Greek Cypriot communist party, AKEL, had entered the presidential race. He was at the time the only communist leader in the European Union.",Luxembourgo, Judiciary City inaugurated.
1435,2008,Germany,"Sebastian Vettel wins the Italian Grand Prix, marking him F1's youngest winner.",Greek, December riots and protest begin.
1436,2008,Germany,"Sebastian Vettel wins the Italian Grand Prix, marking him F1's youngest winner.",Luxembourgo, Judiciary City inaugurated.
1437,2008,Iceland,A doublet earthquake strikes southern Iceland with a composite magnitude of 6.1 MW[35],Greek, December riots and protest begin.
1438,2008,Iceland,A doublet earthquake strikes southern Iceland with a composite magnitude of 6.1 MW[35],Luxembourgo, Judiciary City inaugurated.
1439,2008,Italy,Berlusconi's third term as Prime Minister begins.,Greek, December riots and protest begin.
1440,2008,Italy,Berlusconi's third term as Prime Minister begins.,Luxembourgo, Judiciary City inaugurated.
1441,2008,Romania,"In February the Government overrule court decision that commission investigating Communist-era secret police is illegal. For two days, starting on April 2, Romania host 2008 NATO summit. Legislative election are held on November 30. Emil Boc becomes the new Prime Minister following the elections.",Greek, December riots and protest begin.
1442,2008,Romania,"In February the Government overrule court decision that commission investigating Communist-era secret police is illegal. For two days, starting on April 2, Romania host 2008 NATO summit. Legislative election are held on November 30. Emil Boc becomes the new Prime Minister following the elections.",Luxembourgo, Judiciary City inaugurated.
